DB.Class.Key,Symbol.x,Symbol.y
49404475,Psmd14,PSMD14
49404476,Pts,PTS
49404477,Hspa13,HSPA13
49404478,Dolk,DOLK
49404479,Exoc8,EXOC8
49404480,Tmem201,TMEM201
49404481,Adat1,ADAT1
49404482,Yrdc,YRDC
49404483,Tgfbrap1,TGFBRAP1
49404484,Parvg,PARVG
49404485,Klhdc2,KLHDC2
49404486,Cnot2,CNOT2
49404487,Wdr90,WDR90
49404488,Cep76,CEP76
49404489,Nkapd1,NKAPD1
49404490,Slc13a4,SLC13A4
49404491,Kiz,KIZ
49404492,Rbfa,RBFA
49404493,Coq2,COQ2
49404494,Ide,IDE
49404495,Rusf1,RUSF1
49404496,Pmvk,PMVK
49404497,Cdk5rap1,CDK5RAP1
49404498,Fkrp,FKRP
49404499,Tekt4,TEKT4
49404500,Mon1a,MON1A
49404501,Tex2,TEX2
49404502,Acmsd,ACMSD
49404503,Abhd6,ABHD6
49404504,Ankdd1a,ANKDD1A
49404505,P2ry10b,P2RY10BP
49404506,P2ry10,P2RY10
49404507,Slc45a3,SLC45A3
49404508,Acadsb,ACADSB
49404509,Ndufaf5,NDUFAF5
49404510,Tprg1,TPRG1
49404511,Arl16,ARL16
49404512,Arl6ip6,ARL6IP6
49404513,Kcnc2,KCNC2
49404514,Mlycd,MLYCD
49404515,Mpg,MPG
49404516,Ilkap,ILKAP
49404517,Ppp1r14d,PPP1R14D
49404518,Ufsp1,UFSP1
49404519,Abca5,ABCA5
49404520,Bdh1,BDH1
49404521,Tmem14a,TMEM14A
49404522,Oxa1l,OXA1L
49404523,Vps35l,VPS35L
49404524,Mrps21,MRPS21
49404525,Tmem17,TMEM17
49404526,Spata2,SPATA2
49404527,Gip,GIP
49404528,Ppwd1,PPWD1
49404529,Kif3b,KIF3B
49404530,Phlpp2,PHLPP2
49404531,Rprml,RPRML
49404532,Ppfia4,PPFIA4
49404533,Nadsyn1,NADSYN1
49404534,Izumo1r,IZUMO1R
49404535,Folr1,FOLR1
49404536,Folr2,FOLR2
49404537,Lars2,LARS2
49404538,Nagpa,NAGPA
49404539,Ralgps1,RALGPS1
49404540,Slc38a3,SLC38A3
49404541,Slc22a15,SLC22A15
49404542,Lig4,LIG4
49404543,Mrps22,MRPS22
49404544,Lyrm7,LYRM7
49404545,Sugp1,SUGP1
49404546,Birc7,BIRC7
49404547,Txndc15,TXNDC15
49404548,Baz2b,BAZ2B
49404549,Lrp2bp,LRP2BP
49404550,Usp47,USP47
49404551,Zswim2,ZSWIM2
49404552,Aplf,APLF
49404553,Cdip1,CDIP1
49404554,Lhpp,LHPP
49404555,Isg20l2,ISG20L2
49404556,Ppfia1,PPFIA1
49404557,Tbrg1,TBRG1
49404558,Kcnab2,KCNAB2
49404559,Pus10,PUS10
49404560,Pgap3,PGAP3
49404561,Mfsd13b,MFSD13B
49404562,Dnali1,DNALI1
49404563,Aspa,ASPA
49404564,Scly,SCLY
49404565,Hypk,HYPK
49404566,Nub1,NUB1
49404567,Dkk2,DKK2
49404568,Ppef1,PPEF1
49404569,Gpr35,GPR35
49404570,Ankrd1,ANKRD1
49404571,Aspg,ASPG
49404572,Kazald1,KAZALD1
49404573,Mmaa,MMAA
49404574,Cenpo,CENPO
49404575,Rmdn1,RMDN1
49404576,Zyx,ZYX
49404577,Nagk,NAGK
49404578,Spryd3,SPRYD3
49404579,Aurkaip1,AURKAIP1
49404580,Rps23,RPS23
49404581,Shfl,SHFL
49404582,Cd37,CD37
49404583,Kif22,KIF22
49404584,Gprc5c,GPRC5C
49404585,Ubn1,UBN1
49404586,Ppm1n,PPM1N
49404587,Gpank1,GPANK1
49404588,Mapre2,MAPRE2
49404589,Polr2k,POLR2K
49404590,Arv1,ARV1
49404591,Gcfc2,GCFC2
49404592,Zfp341,ZNF341
49404593,Kcnq2,KCNQ2
49404594,Vat1l,VAT1L
49404595,Tbc1d13,TBC1D13
49404596,Mrpl22,MRPL22
49404597,Mknk1,MKNK1
49404598,Lrch3,LRCH3
49404599,Rgs11,RGS11
49404600,Prok1,PROK1
49404601,Mical1,MICAL1
49404602,Lurap1,LURAP1
49404603,Lsm5,LSM5
49404604,St7l,ST7L
49404605,Acsm5,ACSM5
49404606,Acsm4,ACSM4
49404607,Acsm1,ACSM1
49404608,Acsm2,ACSM2A
49404609,Acsm3,ACSM3
49404610,Mettl21c,METTL21C
49404611,Phospho2,PHOSPHO2
49404612,Nab2,NAB2
49404613,Sbk2,SBK2
49404614,Sbk3,SBK3
49404615,Cdk14,CDK14
49404616,Abcd1,ABCD1
49404617,Cnksr3,CNKSR3
49404618,Cdc42se2,CDC42SE2
49404619,Secisbp2l,SECISBP2L
49404620,Anks3,ANKS3
49404621,Tnmd,TNMD
49404622,Hmgcll1,HMGCLL1
49404623,Setmar,SETMAR
49404624,Pygo1,PYGO1
49404625,Ankrd50,ANKRD50
49404626,Mri1,MRI1
49404627,Foxred1,FOXRED1
49404628,Zcchc4,ZCCHC4
49404629,Itga8,ITGA8
49404630,Slc6a18,SLC6A18
49404631,Dusp13b,DUSP13B
49404632,Prkab2,PRKAB2
49404633,Sncaip,SNCAIP
49404634,Fbxw8,FBXW8
49404635,Abca7,ABCA7
49404636,Trappc2l,TRAPPC2L
49404637,Pign,PIGN
49404638,Ddo,DDO
49404639,Nckap1l,NCKAP1L
49404640,Heatr6,HEATR6
49404641,Fars2,FARS2
49404642,Zfp982,ZNF486
49404643,Tmem130,TMEM130
49404644,Zfp579,ZNF579
49404645,Upf3b,UPF3B
49404646,Cox18,COX18
49404647,Ppp1r3d,PPP1R3D
49404648,Kcna2,KCNA2
49404649,Ddx43,DDX43
49404650,Ramp2,RAMP2
49404651,Fam53c,FAM53C
49404652,Fbxo2,FBXO2
49404653,Tlcd2,TLCD2
49404654,Socs7,SOCS7
49404655,Noa1,NOA1
49404656,Egr4,EGR4
49404657,Tmem125,TMEM125
49404658,Rbm15b,RBM15B
49404659,Rnf139,RNF139
49404663,Btnl9,BTNL9
49404664,Btn2a2,BTN2A1
49404665,Btn1a1,BTN1A1
49404666,Btnl10,BTNL10P
49404667,Unc5a,UNC5A
49404668,Ccdc88b,CCDC88B
49404669,Adck1,ADCK1
49404670,Phtf1,PHTF1
49404671,Pigw,PIGW
49404672,Rbm12,RBM12
49404673,Cyb561,CYB561
49404674,Lyrm9,LYRM9
49404675,2310030G06Rik,C11orf52
49404676,Phc1,PHC1
49404677,Tnnt1,TNNT1
49404678,Tatdn2,TATDN2
49404679,Htr2b,HTR2B
49404680,Mia,MIA
49404681,Fut9,FUT9
49404682,Mettl22,METTL22
49404683,Naa30,NAA30
49404684,Mc5r,MC5R
49404685,Fsaf1,FSAF1
49404686,Nudt19,NUDT19
49404687,Syce3,SYCE3
49404688,Mc3r,MC3R
49404689,Il17d,IL17D
49404690,Macir,MACIR
49404691,Srms,SRMS
49404692,Tmem69,TMEM69
49404693,Tmem65,TMEM65
49404694,G0s2,G0S2
49404695,Tor1a,TOR1A
49404696,Tor1b,TOR1B
49404697,Iqck,IQCK
49404698,Cdkl5,CDKL5
49404699,Pdxp,PDXP
49404700,Rgs19,RGS19
49404701,Letmd1,LETMD1
49404702,Fam20a,FAM20A
49404703,Cabcoco1,CABCOCO1
49404704,Il10,IL10
49404705,Adra2c,ADRA2C
49404706,Zbtb24,ZBTB24
49404707,Tubgcp4,TUBGCP4
49404708,Xylt2,XYLT2
49404709,Nsmce2,NSMCE2
49404710,Ttc13,TTC13
49404711,Nf2,NF2
49404712,Leap2,LEAP2
49404713,Htr1b,HTR1B
49404714,Adrb1,ADRB1
49404715,Syt12,SYT12
49404716,Uroc1,UROC1
49404717,Dtx2,DTX2
49404718,Gabrr3,GABRR3
49404719,Deaf1,DEAF1
49404720,Upk2,UPK2
49404721,Plekhm2,PLEKHM2
49404722,Lrp3,LRP3
49404723,Vps54,VPS54
49404724,Pctp,PCTP
49404725,Pofut3,POFUT3
49404726,Knstrn,KNSTRN
49404727,Trub1,TRUB1
49404728,Gpr160,GPR160
49404729,Il15ra,IL15RA
49404730,Rtp3,RTP3
49404731,Rtp2,RTP2
49404732,Zfp831,ZNF831
49404733,Stau2,STAU2
49404734,Cbll1,CBLL1
49404735,Mcoln2,MCOLN2
49404736,Crnkl1,CRNKL1
49404737,Ttll12,TTLL12
49404738,Ccz1,CCZ1
49404739,Lipg,LIPG
49404740,Txnl1,TXNL1
49404741,Ctu1,CTU1
49404742,Pdia2,PDIA2
49404743,Tnpo3,TNPO3
49404744,Dusp4,DUSP4
49404745,Nup155,NUP155
49404746,Ppp2r3c,PPP2R3C
49404747,Pemt,PEMT
49404748,Manba,MANBA
49404749,Saal1,SAAL1
49404750,Atp6v1d,ATP6V1D
49404751,Atf3,ATF3
49404752,Brpf1,BRPF1
49404753,Rhbdl2,RHBDL2
49404754,Ykt6,YKT6
49404755,Irak4,IRAK4
49404756,Rad18,RAD18
49404757,Dmap1,DMAP1
49404758,Nek2,NEK2
49404759,Ppp4r1,PPP4R1
49404760,Cpne3,CPNE3
49404761,Actr10,ACTR10
49404762,Utp6,UTP6
49404763,Prkcsh,PRKCSH
49404764,Usp44,USP44
49404765,Klhdc10,KLHDC10
49404766,Chic2,CHIC2
49404767,Lsm14b,LSM14B
49404768,Exosc10,EXOSC10
49404769,Mocs3,MOCS3
49404770,Umps,UMPS
49404771,Stk38l,STK38L
49404772,Zw10,ZW10
49404773,Sec14l1,SEC14L1
49404774,Epc2,EPC2
49404775,Tmem38b,TMEM38B
49404776,Edem1,EDEM1
49404777,Psmd1,PSMD1
49404778,Acad11,ACAD11
49404779,Rbm17,RBM17
49404780,Srp54b,SRP54
49404781,Srp54c,SRP54
49404782,Srp54a,SRP54
49404783,Cdc5l,CDC5L
49404784,Phkg2,PHKG2
49404785,Ncbp3,NCBP3
49404786,Acad8,ACAD8
49404787,Rmi1,RMI1
49404788,Apex2,APEX2
49404789,Hdac3,HDAC3
49404790,Serpine2,SERPINE2
49404791,Josd2,JOSD2
49404792,Dcp2,DCP2
49404793,Dnpep,DNPEP
49404794,Mios,MIOS
49404795,Wwox,WWOX
49404796,Kif18a,KIF18A
49404797,Osgin1,OSGIN1
49404798,Wasf2,WASF2
49404799,Cdc23,CDC23
49404800,Herpud2,HERPUD2
49404801,Parn,PARN
49404802,Gde1,GDE1
49404803,Snap23,SNAP23
49404804,Plekhf2,PLEKHF2
49404805,Rbbp5,RBBP5
49404806,Scpep1,SCPEP1
49404807,Chd1l,CHD1L
49404808,Dnajc17,DNAJC17
49404809,Pitpnb,PITPNB
49404810,Sf3a2,SF3A2
49404811,Nudc,NUDC
49404812,Pdgfrl,PDGFRL
49404813,Aacs,AACS
49404814,Unc50,UNC50
49404815,Polm,POLM
49404816,Syap1,SYAP1
49404817,Mitd1,MITD1
49404818,Uvrag,UVRAG
49404819,Cd2bp2,CD2BP2
49404820,Mettl6,METTL6
49404821,Pex12,PEX12
49404822,Sh2d4a,SH2D4A
49404823,Rad9a,RAD9A
49404824,Kbtbd4,KBTBD4
49404825,Bcs1l,BCS1L
49404826,Cdc37,CDC37
49404827,Ppp6c,PPP6C
49404828,Ubap1,UBAP1
49404829,Clec16a,CLEC16A
49404830,Trmt11,TRMT11
49404831,Mcts1,MCTS1
49404832,Mcts2,MCTS2
49404833,Hmgcl,HMGCL
49404834,Rbm28,RBM28
49404835,Inip,INIP
49404836,Tbca,TBCA
49404837,Gpx8,GPX8
49404838,Pdcd2l,PDCD2L
49404839,Rad54l,RAD54L
49404840,Polr3f,POLR3F
49404841,Otud6a,OTUD6A
49404842,Otud6b,OTUD6B
49404843,Rnaseh2a,RNASEH2A
49404844,Pex3,PEX3
49404845,Pdcd5,PDCD5
49404846,Pex5,PEX5
49404847,Cops8,COPS8
49404848,Wdr45,WDR45
49404849,Polr3c,POLR3C
49404850,Neil1,NEIL1
49404851,Sardh,SARDH
49404852,Psmd13,PSMD13
49404853,Idh3a,IDH3A
49404854,Gtf3c6,GTF3C6
49404855,Fus,FUS
49404856,Slc46a1,SLC46A1
49404857,Polr3d,POLR3D
49404858,Ints15,INTS15
49404859,Ttc4,TTC4
49404860,Rnf181,RNF181
49404861,Naalad2,NAALAD2
49404862,Folh1,FOLH1
49404863,Pafah1b3,PAFAH1B3
49404864,Cog2,COG2
49404865,Rae1,RAE1
49404866,Siae,SIAE
49404867,Rpl34,RPL34
49404868,Rpl34-ps1,RPL34
49404869,Nol12,NOL12
49404870,Tyms,TYMS
49404871,Zcchc9,ZCCHC9
49404872,Eif2b3,EIF2B3
49404873,Mrpl45,MRPL45
49404874,Hmgcs2,HMGCS2
49404875,Hmgcs1,HMGCS1
49404876,Slc15a4,SLC15A4
49404877,Pwp1,PWP1
49404878,Ddrgk1,DDRGK1
49404879,Rad1,RAD1
49404880,Vamp7,VAMP7
49404881,Uap1l1,UAP1L1
49404882,Yipf5,YIPF5
49404883,Golm1,GOLM1
49404884,Imp3,IMP3
49404885,Ptges2,PTGES2
49404886,Mrpl14,MRPL14
49404887,Lmcd1,LMCD1
49404888,Hps4,HPS4
49404889,Rpl18a,RPL18A
49404890,Usf1,USF1
49404891,Rom1,ROM1
49404892,Mfap1a,MFAP1
49404893,Mfap1b,MFAP1
49404894,Ostc,OSTC
49404895,Mad1l1,MAD1L1
49404896,Exoc7,EXOC7
49404897,Rtraf,RTRAF
49404898,Bbs5,BBS5
49404899,Rnaseh2b,RNASEH2B
49404900,Asns,ASNS
49404901,Ebag9,EBAG9
49404902,Ociad1,OCIAD1
49404903,Rps21,RPS21
49404904,Srp9,SRP9
49404905,Eif1b,EIF1B
49404906,Strap,STRAP
49404907,Snrpe,SNRPE
49404908,Znhit3,ZNHIT3
49404909,Pde10a,PDE10A
49404910,Sbds,SBDS
49404911,Cwc27,CWC27
49404912,Ap1s1,AP1S1
49404913,Ankrd22,ANKRD22
49404914,Ndufa6,NDUFA6
49404915,Tmem30c,TMEM30CP
49404916,Pik3cd,PIK3CD
49404917,Itga9,ITGA9
49404918,Chad,CHAD
49404919,Stk10,STK10
49404920,Xab2,XAB2
49404921,Irf6,IRF6
49404922,Myof,MYOF
49404923,Stoml2,STOML2
49404924,Ddi2,DDI2
49404925,Ddi1,DDI1
49404926,Dhx38,DHX38
49404927,Vti1b,VTI1B
49404928,Atg13,ATG13
49404929,Xpnpep2,XPNPEP2
49404930,Asl,ASL
49404931,Cep63,CEP63
49404932,Slc39a10,SLC39A10
49404933,Ube2j1,UBE2J1
49404934,Med25,MED25
49404935,Ptov1,PTOV1
49404936,Ufl1,UFL1
49404937,Tmem185a,TMEM185A
49404938,Tmem185b,TMEM185B
49404939,Gpsm2,GPSM2
49404940,Tube1,TUBE1
49404941,Gps2,GPS2
49404942,Aldh4a1,ALDH4A1
49404943,Foxl1,FOXL1
49404944,Fam91a1,FAM91A1
49404945,Aqr,AQR
49404946,Tbc1d5,TBC1D5
49404947,Eif1ad,EIF1AD
49404948,Rasl12,RASL12
49404949,Coro6,CORO6
49404950,Xpa,XPA
49404951,Mtmr4,MTMR4
49404952,Ube3c,UBE3C
49404953,Pigb,PIGB
49404954,Zmynd10,ZMYND10
49404955,Ypel5,YPEL5
49404956,Ascc2,ASCC2
49404957,Dync2li1,DYNC2LI1
49404958,Sord,SORD
49404959,Tmem218,TMEM218
49404960,Zfp507,ZNF507
49404961,Jkamp,JKAMP
49404962,Vps4b,VPS4B
49404963,Pdcd2,PDCD2
49404964,Golga1,GOLGA1
49404965,Hao2,HAO2
49404966,Slc33a1,SLC33A1
49404967,Hpcal1,HPCAL1
49404968,Gys1,GYS1
49404969,Rars2,RARS2
49404970,Pgm1,PGM1
49404971,Zgpat,ZGPAT
49404972,Armh3,ARMH3
49404973,Slc25a39,SLC25A39
49404974,Plekha3,PLEKHA3
49404975,Tbc1d23,TBC1D23
49404976,Zfpl1,ZFPL1
49404977,Papolg,PAPOLG
49404978,Bcas3,BCAS3
49404979,Dus3l,DUS3L
49404980,Nt5e,NT5E
49404981,Tbc1d19,TBC1D19
49404982,Tmem68,TMEM68
49404983,Alg9,ALG9
49404984,Ddb1,DDB1
49404985,Hyi,HYI
49404986,Med18,MED18
49404987,Maff,MAFF
49404988,Bysl,BYSL
49404989,Plekhf1,PLEKHF1
49404990,Rnf144b,RNF144B
49404991,Mtfp1,MTFP1
49404992,Gpr19,GPR19
49404993,Wipf2,WIPF2
49404994,Efhc1,EFHC1
49404995,Pdcd6,PDCD6
49404996,Tnfaip8l3,TNFAIP8L3
49404997,Srp19,SRP19
49404998,Rtn4ip1,RTN4IP1
49404999,Apbb1ip,APBB1IP
49405000,Prdm9,PRDM7
49405001,Derl3,DERL3
49405002,Oser1,OSER1
49405003,Ttll1,TTLL1
49405004,Psmc2,PSMC2
49405005,Hsd17b3,HSD17B3
49405006,Rfc4,RFC4
49405007,Abhd14b,ABHD14B
49405008,Slc5a12,SLC5A12
49405009,Tmem134,TMEM134
49405010,Tmem254,TMEM254
49405011,Cul4a,CUL4A
49405012,Stx8,STX8
49405013,Acox3,ACOX3
49405014,Slx4ip,SLX4IP
49405015,Spata6l,SPATA6L
49405016,Slc44a4,SLC44A4
49405017,Mis12,MIS12
49405018,Xylb,XYLB
49405019,Sh3bgrl,SH3BGRL
49405020,Snx15,SNX15
49405021,Spopfm3,SPOP
49405022,Tdpoz3,SPOP
49405023,Tdpoz5,SPOP
49405024,Tdpoz2,SPOP
49405025,Tdpoz9,SPOP
49405026,Tdpoz4,SPOP
49405027,Spopfm2,SPOP
49405028,Tdpoz6,SPOP
49405029,Spop,SPOP
49405030,Tdpoz8,SPOP
49405031,Tdpoz1,SPOP
49405032,Cisd2,CISD2
49405033,Kcmf1,KCMF1
49405034,Elof1,ELOF1
49405035,Kdelr3,KDELR3
49405036,Ccdc25,CCDC25
49405037,Tra2a,TRA2A
49405038,Nek4,NEK4
49405039,Pigm,PIGM
49405040,Gpr39,GPR39
49405041,Bag2,BAG2
49405042,Tpst2,TPST2
49405043,Prorsd1,PRORSD1P
49405044,Wipi1,WIPI1
49405045,Slc30a4,SLC30A4
49405046,Lyar,LYAR
49405047,Rnf170,RNF170
49405048,Wdr77,WDR77
49405049,Pno1,PNO1
49405050,Cct4,CCT4
49405051,Surf4,SURF4
49405052,Mb,MB
49405053,Selenbp1,SELENBP1
49405054,Selenbp2,SELENBP1
49405055,Ptpn12,PTPN12
49405056,Slc25a34,SLC25A34
49405057,Cdkal1,CDKAL1
49405058,Psmd3,PSMD3
49405059,Irx2,IRX2
49405060,Fbxo45,FBXO45
49405061,Fzd6,FZD6
49405062,Tfap2e,TFAP2E
49405063,Shox2,SHOX2
49405064,Glipr1l3,GLIPR1L1
49405065,Glipr1,GLIPR1
49405066,Glipr1l1,GLIPR1L1
49405067,Akap17b,AKAP17A
49405068,Nkain1,NKAIN1
49405069,Rasd2,RASD2
49405070,Rasd1,RASD1
49405071,Gpr143,GPR143
49405072,Psmd2,PSMD2
49405073,Rps10,RPS10
49405074,Macrod2,MACROD2
49405075,Aprt,APRT
49405076,Arhgdib,ARHGDIB
49405077,Arhgdig,ARHGDIG
49405078,Rer1,RER1
49405079,Polr1c,POLR1C
49405080,Stk17b,STK17B
49405081,Mtap,MTAP
49405082,Plek,PLEK
49405083,Relch,RELCH
49405084,Slc2a12,SLC2A12
49405085,Vps28,VPS28
49405086,Lias,LIAS
49405087,Ammecr1l,AMMECR1L
49405088,Ammecr1,AMMECR1
49405089,Sik3,SIK3
49405090,Pdhx,PDHX
49405091,Nat10,NAT10
49405092,Pex13,PEX13
49405093,Kif4,KIF4A
49405094,Tial1,TIAL1
49405095,Vstm2l,VSTM2L
49405096,Cds2,CDS2
49405097,Fancl,FANCL
49405098,Shmt1,SHMT1
49405099,Prmt7,PRMT7
49405100,Prpf31,PRPF31
49405101,Tm9sf4,TM9SF4
49405102,Htatsf1,HTATSF1
49405103,Rnf25,RNF25
49405104,Thyn1,THYN1
49405105,Ccdc43,CCDC43
49405106,Pfdn6,PFDN6
49405107,Pank4,PANK4
49405108,Myl3,MYL3
49405109,Zfand2a,ZFAND2A
49405110,Zfand2b,ZFAND2B
49405111,Klc1,KLC1
49405112,Mlh1,MLH1
49405113,Trappc6a,TRAPPC6A
49405114,Nup160,NUP160
49405115,Arl2bp,ARL2BP
49405116,Pygl,PYGL
49405117,Tiprl,TIPRL
49405118,Lbh,LBH
49405119,Sncb,SNCB
49405120,Sars2,SARS2
49405121,Timm50,TIMM50
49405122,Zc3h13,ZC3H13
49405123,Tmem170,TMEM170A
49405124,Ilvbl,HACL2
49405125,Qtrt1,QTRT1
49405126,Creld2,CRELD2
49405127,Ndufa11,NDUFA11
49405128,Spag7,SPAG7
49405129,Zfp277,ZNF277
49405130,Ngdn,NGDN
49405131,Hook2,HOOK2
49405132,Spef1,SPEF1
49405133,Marveld3,MARVELD3
49405134,Pik3ip1,PIK3IP1
49405135,Fbxo43,FBXO43
49405136,Tuba4a,TUBA4A
49405137,Btf3l4,BTF3L4
49405138,Lsm4,LSM4
49405139,Rnf185,RNF185
49405140,Gorasp2,GORASP2
49405141,Cib2,CIB2
49405142,Lin7a,LIN7A
49405143,Becn1,BECN1
49405144,Becn2,BECN2
49405145,Rpl8,RPL8
49405146,Ndufa13,NDUFA13
49405147,Wdr83os,WDR83OS
49405148,Sap18,SAP18
49405149,Efr3a,EFR3A
49405150,Necap1,NECAP1
49405151,Hpca,HPCA
49405152,Scg5,SCG5
49405153,Ndufa8,NDUFA8
49405154,Ssu72,SSU72
49405155,Rheb,RHEB
49405156,Ndufb10,NDUFB10
49405157,Ppp2r5d,PPP2R5D
49405158,Vamp4,VAMP4
49405159,Fhit,FHIT
49405160,Cdo1,CDO1
49405161,Edf1,EDF1
49405162,Ndufv2,NDUFV2
49405163,Pin1,PIN1
49405164,Pin1rt1,PIN1
49405165,Lypla2,LYPLA2
49405166,Rps19,RPS19
49405167,Rps7,RPS7
49405168,Rwdd3,RWDD3
49405169,Scg3,SCG3
49405170,Uqcc2,UQCC2
49405171,Dnajc19,DNAJC19
49405172,Gchfr,GCHFR
49405173,Pfkfb3,PFKFB3
49405174,Trappc4,TRAPPC4
49405175,Dctpp1,DCTPP1
49405176,Rmnd5b,RMND5B
49405177,Tbc1d7,TBC1D7
49405178,Ppcdc,PPCDC
49405179,Chmp7,CHMP7
49405180,Xrcc4,XRCC4
49405181,Aida,AIDA
49405182,Rbm18,RBM18
49405183,Romo1,ROMO1
49405184,Tmem126b,TMEM126B
49405185,Tmem126a,TMEM126A
49405186,Fam3a,FAM3A
49405187,Pole3,POLE3
49405188,Clu,CLU
49405189,Pam16,PAM16
49405190,Prdx6,PRDX6
49405191,Prdx6b,PRDX6
49405192,Ndufb6,NDUFB6
49405193,Dpm3,DPM3
49405194,Cfap20,CFAP20
49405195,Car7,CA7
49405196,Rps25,RPS25
49405197,Zfp593,ZNF593
49405198,Arl13a,ARL13A
49405199,Uqcrc1,UQCRC1
49405200,Ralbp1,RALBP1
49405201,Rtcb,RTCB
49405202,Med8,MED8
49405203,B3galt2,B3GALT2
49405204,Xpnpep3,XPNPEP3
49405205,Dok1,DOK1
49405206,Sult1d1,SULT1D1P
49405207,Klhl21,KLHL21
49405208,Cyb5b,CYB5B
49405209,Trib3,TRIB3
49405210,Rab5b,RAB5B
49405211,Cacybp,CACYBP
49405212,Stx11,STX11
49405213,Ube2f,UBE2F
49405214,Ube2frt,UBE2F
49405215,Nup43,NUP43
49405216,Plscr1,PLSCR1
49405217,Plscr2,PLSCR1
49405218,Lactb2,LACTB2
49405219,Nudcd3,NUDCD3
49405220,Tmem192,TMEM192
49405221,Yipf4,YIPF4
49405222,Hpgd,HPGD
49405223,Hoga1,HOGA1
49405224,Map1lc3a,MAP1LC3A
49405225,Pgm2,PGM2
49405226,Txn2,TXN2
49405227,Stard10,STARD10
49405228,Rad51d,RAD51D
49405229,Slc13a3,SLC13A3
49405230,Tdrd3,TDRD3
49405231,Plekhj1,PLEKHJ1
49405232,Pigf,PIGF
49405233,Cnksr1,CNKSR1
49405234,Scamp1,SCAMP1
49405235,Ift122,IFT122
49405236,Thumpd1,THUMPD1
49405237,Igsf8,IGSF8
49405238,Pithd1,PITHD1
49405239,Relt,RELT
49405240,Zc3h10,ZC3H10
49405241,Cyyr1,CYYR1
49405242,Rcor2,RCOR2
49405243,Clasp2,CLASP2
49405244,Lrr1,LRR1
49405245,Cfl2,CFL2
49405246,Wnt16,WNT16
49405247,Mettl14,METTL14
49405248,Rgl1,RGL1
49405249,Zfp410,ZNF410
49405250,Usp33,USP33
49405251,Snrpb,SNRPB
49405252,Snrpn,SNRPN
49405253,Aga,AGA
49405254,Zer1,ZER1
49405255,Sp6,SP6
49405256,Irx4,IRX4
49405257,Map3k12,MAP3K12
49405258,2410004B18Rik,C1orf52
49405259,Leo1,LEO1
49405260,Jmy,JMY
49405261,Asb7,ASB7
49405262,Wbp11,WBP11
49405263,Wbp1,WBP1
49405264,Eepd1,EEPD1
49405265,Snx16,SNX16
49405266,Fastkd1,FASTKD1
49405267,Bace1,BACE1
49405268,Tmem62,TMEM62
49405269,Caml,CAMLG
49405270,Slc30a6,SLC30A6
49405271,Srsf9,SRSF9
49405272,Tox2,TOX2
49405273,Adhfe1,ADHFE1
49405274,Cmc1,CMC1
49405275,Ercc1,ERCC1
49405276,Eif2b2,EIF2B2
49405277,Pdzd11,PDZD11
49405278,Exoc6,EXOC6
49405279,Pla2g7,PLA2G7
49405280,Dusp8,DUSP8
49405281,Gne,GNE
49405282,Fkbp8,FKBP8
49405283,Ctnnbl1,CTNNBL1
49405284,Rps17,RPS17
49405285,Smim14,SMIM14
49405286,Ppa2,PPA2
49405287,Tcea3,TCEA3
49405288,Csrp2,CSRP2
49405289,Parp16,PARP16
49405290,Arl5c,ARL5C
49405291,Slc25a20,SLC25A20
49405292,Amdhd2,AMDHD2
49405293,Myoz1,MYOZ1
49405294,Heatr3,HEATR3
49405295,Tex264,TEX264
49405296,Ndufb7,NDUFB7
49405297,Rffl,RFFL
49405298,Tmem38a,TMEM38A
49405299,Ark2n,ARK2N
49405300,C8g,C8G
49405301,Spo11,SPO11
49405302,Tmem45b,TMEM45B
49405303,Znrf1,ZNRF1
49405304,Ampd1,AMPD1
49405305,Tppp3,TPPP3
49405306,Hapln3,HAPLN3
49405307,Acbd4,ACBD4
49405308,Decr2,DECR2
49405309,Nhej1,NHEJ1
49405310,Dnajc2,DNAJC2
49405311,Spcs3,SPCS3
49405314,Ethe1,ETHE1
49405315,Sstr5,SSTR5
49405316,Fahd2a,FAHD2A
49405317,Rsrc1,RSRC1
49405318,Dcaf10,DCAF10
49405319,Klhdc3,KLHDC3
49405320,Rcan2,RCAN2
49405321,Lrrc59,LRRC59
49405322,Arfgap3,ARFGAP3
49405323,Tmem37,TMEM37
49405324,Slc5a2,SLC5A2
49405325,Stxbp2,STXBP2
49405326,Lta4h,LTA4H
49405327,Pccb,PCCB
49405328,Fggy,FGGY
49405329,Cdk7,CDK7
49405330,Mrpl38,MRPL38
49405331,Tada1,TADA1
49405332,Aaas,AAAS
49405333,Sp9,SP9
49405334,Fbxl15,FBXL15
49405335,Nptx1,NPTX1
49405336,Crls1,CRLS1
49405337,Otud3,OTUD3
49405338,Aamp,AAMP
49405339,Tmem43,TMEM43
49405340,Slc10a3,SLC10A3
49405341,Anks6,ANKS6
49405342,Msrb2,MSRB2
49405343,Abhd14a,ABHD14A
49405344,Ckap4,CKAP4
49405345,Wrnip1,WRNIP1
49405346,Sms,SMS
49405347,Sra1,SRA1
49405348,Dguok,DGUOK
49405349,Mrpl23,MRPL23
49405350,Stx12,STX12
49405351,Trnt1,TRNT1
49405352,Tmod2,TMOD2
49405353,Trmt61a,TRMT61A
49405354,Eif2b1,EIF2B1
49405355,Ndufa1,NDUFA1
